restaurant_id,name
b78c8fb8-b32a-4007-a0d6-337fdc7271f3,Fried Platters
b78c8fb8-b32a-4007-a0d6-337fdc7271f3,Boiled Seafood
0545cb6c-dd16-48b7-b275-f68b3f3258fe,Main
b78c8fb8-b32a-4007-a0d6-337fdc7271f3,Wok
b78c8fb8-b32a-4007-a0d6-337fdc7271f3,Poboys
a093c609-02c2-4ca5-a99a-295f2e13584d,TruuLove Pancakes
934de227-398b-4be8-a0c2-1e3f33bc585e,Astros
934de227-398b-4be8-a0c2-1e3f33bc585e,Halloween & Day of the Dead
934de227-398b-4be8-a0c2-1e3f33bc585e,Slices
2ed0c9c9-770a-4adf-85d6-5f2d52a6e7f5,Country Platters
4f1bbd11-50cf-4ca2-b660-de39bd004ecc,Sides
385b1504-4a10-4b96-b660-50449ff80028,Pastries
2674ee3f-40cd-466e-8ac5-fa4cb4ea12b6,Fam Bundles
2674ee3f-40cd-466e-8ac5-fa4cb4ea12b6,Rise + Shines
d97db1fd-e5ed-497b-8a51-b1fcc925ab52,Natural Smoothies
d97db1fd-e5ed-497b-8a51-b1fcc925ab52,Yogurt + Fruit Smoothies
d97db1fd-e5ed-497b-8a51-b1fcc925ab52,Workout Fuel Smoothies
d97db1fd-e5ed-497b-8a51-b1fcc925ab52,Fruit + Veggies Smoothies
d97db1fd-e5ed-497b-8a51-b1fcc925ab52,Fresh Squeezed & Pressed Juices
8fab7add-af0b-44b6-ac7f-a65200a01c46,Breakfast Sides
8fab7add-af0b-44b6-ac7f-a65200a01c46,Sides
8fab7add-af0b-44b6-ac7f-a65200a01c46,Desserts
b6fb4041-eb5e-4a84-9bf4-d19e17b6eb51,SANDWICHES
9bc090f7-6aa7-45b0-8b35-6289021fdc2f,Wings
9bc090f7-6aa7-45b0-8b35-6289021fdc2f,Shareables
9bc090f7-6aa7-45b0-8b35-6289021fdc2f,World Series Special
9bc090f7-6aa7-45b0-8b35-6289021fdc2f,Catering Trays
50093714-b7ef-41f8-8b0b-bc5365373d9b,Kid's Food
98b16d0a-ff11-4400-9593-2714be33b092,Drinks
f318e6e8-2080-45b4-bc7a-da1e41f15b14,Bibimbap Bowls
f318e6e8-2080-45b4-bc7a-da1e41f15b14,Sides
f318e6e8-2080-45b4-bc7a-da1e41f15b14,Drinks
bdf6c1f6-6c91-4d86-9fd5-d541cebb6dde,BOILED SEAFOOD
e357185f-47aa-44d7-81b4-1372e8732b0c,Sandwiches/Dinners
e357185f-47aa-44d7-81b4-1372e8732b0c,Grinders
e357185f-47aa-44d7-81b4-1372e8732b0c,Boneless Skinless
e357185f-47aa-44d7-81b4-1372e8732b0c,Kids' Menu
e357185f-47aa-44d7-81b4-1372e8732b0c,Burgers
e357185f-47aa-44d7-81b4-1372e8732b0c,Salads
e357185f-47aa-44d7-81b4-1372e8732b0c,Seafood
99170654-b701-42b9-9a5b-c2918d8314ad,Chick
99170654-b701-42b9-9a5b-c2918d8314ad,Beef
99170654-b701-42b9-9a5b-c2918d8314ad,Sides
99170654-b701-42b9-9a5b-c2918d8314ad,Boozy Libations
99170654-b701-42b9-9a5b-c2918d8314ad,Beverages
99170654-b701-42b9-9a5b-c2918d8314ad,Kid's Menu
99170654-b701-42b9-9a5b-c2918d8314ad,Gluten Free
b42e4bf0-2aaa-4ae0-8533-f7490d76e81b,Sides/Sauce/Bread
5cdd5601-df12-474a-ac08-70a3187531ad,Desserts
1b79da54-2250-4483-aa00-24e6b50d17fd,Appetizers
1b79da54-2250-4483-aa00-24e6b50d17fd,Salads & Soups
1b79da54-2250-4483-aa00-24e6b50d17fd,Combinations
1b79da54-2250-4483-aa00-24e6b50d17fd,Platters | From The Grill 
b7bb80f1-5141-4a35-ab61-b240eaf5ea1a,Shawarma
1b79da54-2250-4483-aa00-24e6b50d17fd,Cyclone’s Favorites
1b79da54-2250-4483-aa00-24e6b50d17fd,Signature Margaritas
0382237c-6348-4be3-917a-1911e448d6a4,The Meat-Free
54ae7b7e-84f3-4c7e-9bda-de32d2b0d2a9,Starters
54ae7b7e-84f3-4c7e-9bda-de32d2b0d2a9,Salads
54ae7b7e-84f3-4c7e-9bda-de32d2b0d2a9,Homemade Lasagna
54ae7b7e-84f3-4c7e-9bda-de32d2b0d2a9,Plates
54ae7b7e-84f3-4c7e-9bda-de32d2b0d2a9,Tex-Mex
b3871d79-7a5d-4902-8e84-3016fdb8fb70,"Sides, Drinks, & Desserts"
4c8851c7-daa2-4ad3-bd65-25bbff0bc1d0,Beer
4c8851c7-daa2-4ad3-bd65-25bbff0bc1d0,Wine
ed26ed65-295a-46c0-8b9d-7dd3fd7de19e,Sandwiches
11780816-25cd-4fa3-9ac3-3e8dda9120c8,DESSERTS
565dd8c6-a973-4791-ba9b-5903bf6635ac,Drinks
565dd8c6-a973-4791-ba9b-5903bf6635ac,Cookies
ab60bdbc-e9a9-4046-a8a7-fad83819ce28,Cut Rolls
ab60bdbc-e9a9-4046-a8a7-fad83819ce28,Small Plates And Meals
34a833d5-fe71-434a-841f-1c8d40a3e9c7,Appetizers / Sides
3393cfee-b8dd-46f7-b37c-43b7de33e9e9,Lunch & Dinner
ea096ff9-a04f-4dc5-9ae4-eee40f670ed9,Drinks
ea096ff9-a04f-4dc5-9ae4-eee40f670ed9,Party Tray
7d36b589-bdd0-4886-9f62-d3cb18c4e23a,Soups
7d36b589-bdd0-4886-9f62-d3cb18c4e23a,Sweet & Beverages
7d36b589-bdd0-4886-9f62-d3cb18c4e23a,Esarn Classic
7d36b589-bdd0-4886-9f62-d3cb18c4e23a,Street Menu
10810082-0318-413c-b2cb-e54e78a06752,Desserts
6be393e6-4603-49e8-9303-d79f3422c927,Best Desserts Ever!
5589467a-62ad-463f-96cd-3597376a66e5,Baskets
5589467a-62ad-463f-96cd-3597376a66e5,Appetizers
d6002e37-fc5e-4b3a-b866-ab778fa02846,Sides
290b8f12-f9a0-4098-b9be-17475cc6b1e7,Specialty Rolls
b63e4b3f-834d-41d9-ac03-fa239bedd7be,Menu
b63e4b3f-834d-41d9-ac03-fa239bedd7be,Drinks
b72e7328-4193-485a-af6f-b7cbfc5d70a1,Desserts
44b3ce95-dd1e-4fca-aa54-e6f0c27d8ecc,Appetizers
44b3ce95-dd1e-4fca-aa54-e6f0c27d8ecc,Desserts
a45593e9-2f36-4587-8c1f-68e964f800ee,Pie - Slice
9eb4a803-fb6d-4d23-8fec-b02343e143a6,Desserts
1de554fa-653d-48c2-b01a-94abfe22aa26,Desserts
e64d7cab-5a42-48a4-ba97-917cc8935618,Starters
e64d7cab-5a42-48a4-ba97-917cc8935618,Salads
e64d7cab-5a42-48a4-ba97-917cc8935618,Sandwiches
e64d7cab-5a42-48a4-ba97-917cc8935618,Entrees
e64d7cab-5a42-48a4-ba97-917cc8935618,Sides
e64d7cab-5a42-48a4-ba97-917cc8935618,Fresh Baked Goodes And Desserts
e64d7cab-5a42-48a4-ba97-917cc8935618,Beverages
a6dcaec2-7a2a-41da-bfe5-dc17caad6f9c,Appetizers - Dinner
954b9414-4659-4444-bc6f-3455e7d5dbe2,Appetizers
791d5805-8c9c-4563-8b1b-bff534e65db3,BYO Bowls
791d5805-8c9c-4563-8b1b-bff534e65db3,Signature Bowls
791d5805-8c9c-4563-8b1b-bff534e65db3,Sides
791d5805-8c9c-4563-8b1b-bff534e65db3,Desserts
40b0587e-2408-4085-b9a7-1cf180ed5f0a,Side Dishes
074060f7-a1cc-4b0f-bcef-0bf9eb0213fb,Appetizers
cd592e81-a34a-4899-9d71-d3d87abb155f,Beverages
732aac8d-4e58-433e-b196-0d3782e0d406,1.Starters & Sides
732aac8d-4e58-433e-b196-0d3782e0d406,3. K's Hot Chicken Sandwiches
bc4233e1-372d-4263-a52f-653a755273c3,Desserts
8f9b6f1b-3101-4510-90c9-a5274a3df0b8,Desserts
65eeff1e-dbf4-47d7-8cf4-37dce9c25b8e,Desserts
5768cfa3-dbf3-4a40-bf0b-e2860940af24,Desserts
5971ada4-4559-410c-8ebe-26142eea5e76,Desserts
16fca8df-7604-4c23-ba2d-464ee7124d69,Samosas (6)
16fca8df-7604-4c23-ba2d-464ee7124d69,Menu
058df961-6539-41d1-93ee-4bc9ed0a782b,Snacks
31f36a19-efad-4b25-8f2e-ac2f74c91a08,Dessert
1e240517-0f61-4274-8947-03dc04c6c85f,Breakfast* - Breakfast Tacos***
1e240517-0f61-4274-8947-03dc04c6c85f,Breakfast* - Breakfast Sandwiches
1e240517-0f61-4274-8947-03dc04c6c85f,Breakfast* - Breakfast Burritos
1e240517-0f61-4274-8947-03dc04c6c85f,Breakfast* - Omelette
1e240517-0f61-4274-8947-03dc04c6c85f,Breakfast* - Breakfast A La Carte
1e240517-0f61-4274-8947-03dc04c6c85f,Breakfast* - Fruit Cup & Yogurt Parfaits
1e240517-0f61-4274-8947-03dc04c6c85f,Lunch* - Sandwiches-Signature - Lunch
1e240517-0f61-4274-8947-03dc04c6c85f,Lunch* - Wraps - Lunch
1e240517-0f61-4274-8947-03dc04c6c85f,Lunch* - Paninis - Lunch
1e240517-0f61-4274-8947-03dc04c6c85f,Lunch* - Build Your Own Sandwich
1e240517-0f61-4274-8947-03dc04c6c85f,Lunch* - Salads
1e240517-0f61-4274-8947-03dc04c6c85f,Grill-Lunch* - Grill Items
1e240517-0f61-4274-8947-03dc04c6c85f,Soups-Baked Potato* - Baked Potato
1e240517-0f61-4274-8947-03dc04c6c85f,Bowls-Lunch*
1e240517-0f61-4274-8947-03dc04c6c85f,Drinks* - Smoothies
1e240517-0f61-4274-8947-03dc04c6c85f,Drinks* - Juices - Fresh
56bd80c6-991f-481d-92d5-a2ebdc621786,Desserts
53ac9b2e-44b9-422f-9974-ec5a8fff4850,Entrées
d7561c10-8413-4bee-b77b-012111f50ce5,House Cocktails
d7561c10-8413-4bee-b77b-012111f50ce5,House Wine
d7561c10-8413-4bee-b77b-012111f50ce5,Flights
d7561c10-8413-4bee-b77b-012111f50ce5,Beer
d7561c10-8413-4bee-b77b-012111f50ce5,Frozen
60c61283-ce7f-4364-8c67-db85a4ff1390,Desserts
f453d18d-f9d4-4593-a6ce-ba0921963e6c,Saturday Brunch Entrees
f453d18d-f9d4-4593-a6ce-ba0921963e6c,Saturday Brunch Classics
f453d18d-f9d4-4593-a6ce-ba0921963e6c,Saturday Brunch Pizzas & Flatbreads
f453d18d-f9d4-4593-a6ce-ba0921963e6c,Saturday Brunch Salads
f453d18d-f9d4-4593-a6ce-ba0921963e6c,Saturday Brunch Sides
f453d18d-f9d4-4593-a6ce-ba0921963e6c,Saturday Brunch Desserts
5552ae02-3493-4d8a-a54f-68cad03bca2b,Desserts
cc18aa58-4884-4372-bc53-05f63ff4d119,VEGETABLE ENTREE
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Dessert
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Appetizer
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Classic Small Dish
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Soup
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Chicken & Duck
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Beef or Lamb
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Seafood
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Pork
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Vegetables
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Fried Rice or Noodle
665d3fd9-1e5c-4ec1-ac77-ab00e73d1113,Meals
1e070612-8026-44de-98a1-2bd529e3063f,Beverages
5a55d7a9-26aa-4b00-9fb5-51ae8661acf1,Curry
665d3fd9-1e5c-4ec1-ac77-ab00e73d1113,Salads
665d3fd9-1e5c-4ec1-ac77-ab00e73d1113,Kid's Meals
665d3fd9-1e5c-4ec1-ac77-ab00e73d1113,Breakfast
6cd854d8-fbb2-448a-93dd-cdeea697fc38,Burger Combos
6cd854d8-fbb2-448a-93dd-cdeea697fc38,Burgers
95e19bb8-e591-456f-8fcf-d7df4b6c9835,Dessert
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Drinks
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Appetizers
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Signature Dishes
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Desserts
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Online Soups & Salads
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Online Appetizers
f0e6193e-fa80-42db-884b-25ac997258da,Desserts
f0e6193e-fa80-42db-884b-25ac997258da,Combos
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Online Entrees
f0e6193e-fa80-42db-884b-25ac997258da,A La Carte
f0e6193e-fa80-42db-884b-25ac997258da,Dinners
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Online Curries
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Online Noodles
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Online Fried Rice
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Side
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Drinks 
c413ecee-a4bb-4d32-bffd-7d8283a5cc0e,Kid’S Menu
44dab6ad-09f2-4396-b606-8a25f6bf7913,Taco of the Month
44dab6ad-09f2-4396-b606-8a25f6bf7913,Secret Menu
44dab6ad-09f2-4396-b606-8a25f6bf7913,Eats & Treats
44dab6ad-09f2-4396-b606-8a25f6bf7913,Drinks
065ccb34-1161-4b8f-9d21-21ced4789cf8,WINGS
e2e16bd5-fdcb-41b1-9b50-e76b4e5680ce,Appetizers
c8dee513-3ec8-475b-8ca3-7c65eeb36782,BREAST CANCER AWARENESS
c8dee513-3ec8-475b-8ca3-7c65eeb36782,STEAK AND CHICKEN 
c8dee513-3ec8-475b-8ca3-7c65eeb36782,SPECIALTIES
c8dee513-3ec8-475b-8ca3-7c65eeb36782,GLUTEN SENSITIVE
cd35658c-df56-49bc-bf51-6bd411164a7e,Promotions
cd35658c-df56-49bc-bf51-6bd411164a7e,New Red Chile Shredded Pork Carnitas
cd35658c-df56-49bc-bf51-6bd411164a7e,Burritos
cd35658c-df56-49bc-bf51-6bd411164a7e,Bowls
cd35658c-df56-49bc-bf51-6bd411164a7e,Nachos
cd35658c-df56-49bc-bf51-6bd411164a7e,Build Your Own Tacos
cd35658c-df56-49bc-bf51-6bd411164a7e,Ten Tasty Tacos
cd35658c-df56-49bc-bf51-6bd411164a7e,Kid's Menu
cd35658c-df56-49bc-bf51-6bd411164a7e,Sides and More
cd35658c-df56-49bc-bf51-6bd411164a7e,Beverages
e8d6fc11-b00f-4704-a1a5-38c75d0bd234,Signature Bowls
e8d6fc11-b00f-4704-a1a5-38c75d0bd234,Create Your Own Poké
afde6cb7-5078-48d3-bcaa-2c5a2739bc2e,Snacks
79546e76-41f6-464b-baae-21ff337ae5fd,FRUIT & SIDES       
79546e76-41f6-464b-baae-21ff337ae5fd,SOUPS               
79546e76-41f6-464b-baae-21ff337ae5fd,FAMOUS FAVORITES    
79546e76-41f6-464b-baae-21ff337ae5fd,SPECIALTY SANDWICHES
79546e76-41f6-464b-baae-21ff337ae5fd,BUILD YOUR OWN SANDWICHES
79546e76-41f6-464b-baae-21ff337ae5fd,MUFFALETTAS         
79546e76-41f6-464b-baae-21ff337ae5fd,PASTAS & POTATOES   
79546e76-41f6-464b-baae-21ff337ae5fd,SALADS
0fc1c6c8-efa0-4ba3-ac5c-63992793bcbc,Entrees/Plates!!!
0fc1c6c8-efa0-4ba3-ac5c-63992793bcbc,Breakfast
0fc1c6c8-efa0-4ba3-ac5c-63992793bcbc,Entrees & Plates
0fc1c6c8-efa0-4ba3-ac5c-63992793bcbc,Quesadillas
0fc1c6c8-efa0-4ba3-ac5c-63992793bcbc,Salads
0fc1c6c8-efa0-4ba3-ac5c-63992793bcbc,Breakfast!!!
54cf27cb-6478-45b7-9240-d9eeb5e2e2ed,PARTY TRAYS
79546e76-41f6-464b-baae-21ff337ae5fd,DRINKS              
0fc1c6c8-efa0-4ba3-ac5c-63992793bcbc,Sides!!!
79546e76-41f6-464b-baae-21ff337ae5fd,DESSERTS            
42292510-29ec-445c-a21c-544ad72c8d03,Breakfast Sandwiches
79546e76-41f6-464b-baae-21ff337ae5fd,PARTY FOOD
42292510-29ec-445c-a21c-544ad72c8d03,Panini & Hot Sandwiches
79546e76-41f6-464b-baae-21ff337ae5fd,BREAKFAST           
27807126-f6a7-4c5c-9522-28e93e046bce,Bowls
27807126-f6a7-4c5c-9522-28e93e046bce,Drinks & Desserts
42292510-29ec-445c-a21c-544ad72c8d03,Bakery
42292510-29ec-445c-a21c-544ad72c8d03,For a Limited Time Only!
f2a8512c-5c13-4699-9b4e-297688f1cb8a,Drinks
cdf9e986-5fe8-4231-9665-b2d5af548c93,Ice Cream Combinations
cdf9e986-5fe8-4231-9665-b2d5af548c93,Cookies
cdf9e986-5fe8-4231-9665-b2d5af548c93,Signature Sundaes
cdf9e986-5fe8-4231-9665-b2d5af548c93,MilkShakes
cdf9e986-5fe8-4231-9665-b2d5af548c93,Premium Ice Cream Cakes
cdf9e986-5fe8-4231-9665-b2d5af548c93,Beverages
cdf9e986-5fe8-4231-9665-b2d5af548c93,Pints and Quarts
2ecf7993-f5ec-49a6-be0d-184faac32e32,To-Go Alcohol
c5a19b38-b5c4-41e5-b531-cd5f80d5ff5c,Sides
c5a19b38-b5c4-41e5-b531-cd5f80d5ff5c,Fish & Shrimp
c5a19b38-b5c4-41e5-b531-cd5f80d5ff5c,Chicken Combinations
c5a19b38-b5c4-41e5-b531-cd5f80d5ff5c,Blackened
c5a19b38-b5c4-41e5-b531-cd5f80d5ff5c,Etouffee Combos
c5a19b38-b5c4-41e5-b531-cd5f80d5ff5c,Boiled By The Pound
a6a5659d-884d-4377-90e0-7528717d703d,Combos
40918484-f23d-42bc-8931-7fae763a8a63,Featured Selection
40918484-f23d-42bc-8931-7fae763a8a63,Pizza
f9932228-1be9-400f-b772-521fc49f64bd,"Macarons
"
d4c1645f-a81b-4d52-899e-fe951085760a,Gyu-Bento
d4c1645f-a81b-4d52-899e-fe951085760a,Gyu-Bowls
d4c1645f-a81b-4d52-899e-fe951085760a,Gyu-Noodles
d4c1645f-a81b-4d52-899e-fe951085760a,Gyu For All!
d4c1645f-a81b-4d52-899e-fe951085760a,Sides
d4c1645f-a81b-4d52-899e-fe951085760a,Desserts
d4c1645f-a81b-4d52-899e-fe951085760a,Gyu-Combo: Create Your Own Combo!
d4c1645f-a81b-4d52-899e-fe951085760a,Gyu-Bowls: Rice & Noodle Bowls 
d4c1645f-a81b-4d52-899e-fe951085760a,Gyu-Ramen: Signature Ramens
c75532c1-2d75-4db3-85c3-2b5f4ebaa5cf,Limited Time Doughnuts
c4ef41b4-491e-42f9-953e-33d07d3e347b,SUPER VEGGIE SMOOTHIES
c4ef41b4-491e-42f9-953e-33d07d3e347b,BALANCED FUSION SMOOTHIES
c4ef41b4-491e-42f9-953e-33d07d3e347b,TROPICAL TREAT SMOOTHIES
659421d8-118c-4277-8ade-6968fd43ae08,Poultry Entree
c4ef41b4-491e-42f9-953e-33d07d3e347b,FRUIT BLEND SMOOTHIES
31f8691e-ef3e-4c6f-9424-84bc4af04c9d,Venezuelan Arepas
a553d63f-93cc-499e-b48f-6edb663dcb9c,Small Plates
a553d63f-93cc-499e-b48f-6edb663dcb9c,Pizza
e795ba93-c841-4684-a5c6-6cf8b8389760,Shakes
e795ba93-c841-4684-a5c6-6cf8b8389760,Burgers
b2cd468a-d2e6-40ce-bd47-a3ebb8d888dc,Desserts
19316881-9014-4d3c-b045-11f2f02c21cd,Drink
fa5acd1b-ed2a-48b3-a2e0-779719492da4,Blizzard® Treats
ab60bdbc-e9a9-4046-a8a7-fad83819ce28,Merchandise
e1ace25a-8b62-4b40-b25d-187ac3d34c94,Appetizers
e1ace25a-8b62-4b40-b25d-187ac3d34c94,Tex Mex Tacos 
e1ace25a-8b62-4b40-b25d-187ac3d34c94,Pastas
7d36b589-bdd0-4886-9f62-d3cb18c4e23a,Starters
e1ace25a-8b62-4b40-b25d-187ac3d34c94,Sandwiches & Subs
1f546eaa-7520-417b-af9b-45c317d4da5f,So Extra
b65d68db-ee4d-42cd-8b19-f4d7d77962c2,Grilled Platters
b65d68db-ee4d-42cd-8b19-f4d7d77962c2,By The Pound
9e41cd0b-e10d-4b1e-976b-10a52a1a25d8,LIMITED-TIME OFFER 
9e41cd0b-e10d-4b1e-976b-10a52a1a25d8,DESSERTS & BEVERAGES
bf972ab3-3237-4a77-9518-6b8c36d3d497,Dessert Empandas
2ae7e468-3ee0-4df9-975d-6de841ac22ae,Plant Based Food
2ae7e468-3ee0-4df9-975d-6de841ac22ae,Daily Special Thursday
2ae7e468-3ee0-4df9-975d-6de841ac22ae,Daily Special Monday
95ac754e-44cd-49b7-a900-199e782a047c,BEVERAGES
95ac754e-44cd-49b7-a900-199e782a047c,JOE TO GO
349f6670-212e-47e1-b840-f08c55650469,SUSHI ENTRÉES
9729bd9e-9edd-41fd-8d5d-633af52f8f95,Drinks
45125bf7-17fc-4801-aadb-0fc114b48533,Signature Tea
45125bf7-17fc-4801-aadb-0fc114b48533,Organic Coffee
9f130eb8-28f5-423c-8c2b-f1f616337ffc,Limited Time Offerings
45125bf7-17fc-4801-aadb-0fc114b48533,Frappe
9f130eb8-28f5-423c-8c2b-f1f616337ffc,Limited Time Offers
9f130eb8-28f5-423c-8c2b-f1f616337ffc,Sides
7ca2eb22-1485-4574-9d75-43ccc7daedcf,Sides & Add Ons
8d59c735-4d7b-4712-86f3-9eb814988243,Tacos
8d59c735-4d7b-4712-86f3-9eb814988243,Sides
8d59c735-4d7b-4712-86f3-9eb814988243,Sports Drinks
a4fbecbd-9524-4629-a8c7-e113d818d79a,Fresh Baked Cookies
8d59c735-4d7b-4712-86f3-9eb814988243,Sodas
a4fbecbd-9524-4629-a8c7-e113d818d79a,Sandwiches
a4fbecbd-9524-4629-a8c7-e113d818d79a,"Beverages, Chips"
8d59c735-4d7b-4712-86f3-9eb814988243,Gatorade
a4fbecbd-9524-4629-a8c7-e113d818d79a,Retail
855f5001-4f07-48e2-b503-df97ffcb5164,16 oz Cold-Pressed
855f5001-4f07-48e2-b503-df97ffcb5164,Cleanses
855f5001-4f07-48e2-b503-df97ffcb5164,Cold-Pressed
855f5001-4f07-48e2-b503-df97ffcb5164,Wellness Shots
226f4352-9a38-4771-9010-6fbee157499b,Thanksgiving Packages
226f4352-9a38-4771-9010-6fbee157499b,Thanksgiving A La Carte (Meat)
226f4352-9a38-4771-9010-6fbee157499b,Thanksgiving Sides
226f4352-9a38-4771-9010-6fbee157499b,Thanksgiving Desserts
6df015d8-19d2-4456-9536-070a3a72b581,Salads & More
226f4352-9a38-4771-9010-6fbee157499b,Thanksgiving Extras
226f4352-9a38-4771-9010-6fbee157499b,Thanksgiving Drinks
0d6a6f94-786e-4588-9012-b43645f36376,Masala Dosa
81f8987c-c2cc-465c-ae0f-57ab89e0640b,"Steaks, Ribs, Chicken & Such"
81f8987c-c2cc-465c-ae0f-57ab89e0640b,Beer (Easy Drinkers)
81f8987c-c2cc-465c-ae0f-57ab89e0640b,Wine (Red Blends)
81f8987c-c2cc-465c-ae0f-57ab89e0640b,Dinner Salads
81f8987c-c2cc-465c-ae0f-57ab89e0640b,Burgers & Sandwiches
81f8987c-c2cc-465c-ae0f-57ab89e0640b,Beer (IPAs)
81f8987c-c2cc-465c-ae0f-57ab89e0640b,Beer (Lagers)
81f8987c-c2cc-465c-ae0f-57ab89e0640b,Wine (Other Whites & Rose)
d1b7fbaf-a4eb-4913-9da9-f54080dd6de8,Premium Sundaes
d1b7fbaf-a4eb-4913-9da9-f54080dd6de8,Classic Sundaes
d1b7fbaf-a4eb-4913-9da9-f54080dd6de8,Frozen Beverages
99707fad-ac28-47b8-aa2f-566f2e46e29e,Sandwiches
99707fad-ac28-47b8-aa2f-566f2e46e29e,Specialties of The House
99707fad-ac28-47b8-aa2f-566f2e46e29e,Desserts
99707fad-ac28-47b8-aa2f-566f2e46e29e,Pastas
99707fad-ac28-47b8-aa2f-566f2e46e29e,Pizzas
99707fad-ac28-47b8-aa2f-566f2e46e29e,Previews
99707fad-ac28-47b8-aa2f-566f2e46e29e,Salads
99707fad-ac28-47b8-aa2f-566f2e46e29e,Calzones
99707fad-ac28-47b8-aa2f-566f2e46e29e,Chicken or Veal
99707fad-ac28-47b8-aa2f-566f2e46e29e,Fish
99707fad-ac28-47b8-aa2f-566f2e46e29e,Beverages
b78c8fb8-b32a-4007-a0d6-337fdc7271f3,Appetizers
e5340482-0fa4-4560-bb66-390e16b019fa,Bakeshop
91db9574-51f5-4767-ad6e-88ec05dc167c,Sides
91db9574-51f5-4767-ad6e-88ec05dc167c,Shareable Desserts
2bdf2d84-d67b-42e5-9002-cceb82aaea93,Sides
9c69518d-0c85-459a-8249-1e7f0d02b0d4,Oatmeal & Yogurt
9f4ed18f-73c9-4706-b4ba-fe31e2401d45,Featured
9f4ed18f-73c9-4706-b4ba-fe31e2401d45,Burgers
9f4ed18f-73c9-4706-b4ba-fe31e2401d45,Chicken
9f4ed18f-73c9-4706-b4ba-fe31e2401d45,Hot Dogs
9f4ed18f-73c9-4706-b4ba-fe31e2401d45,Frozen Zone
9f4ed18f-73c9-4706-b4ba-fe31e2401d45,Everyday Deals
7ef0808a-e90f-4771-8dec-808f0cbb065c,MEAL DEAL
7ef0808a-e90f-4771-8dec-808f0cbb065c,ROUND PIZZAS
7ef0808a-e90f-4771-8dec-808f0cbb065c,DEEP!DEEP!™ DISH
99170654-b701-42b9-9a5b-c2918d8314ad,Weekly Taco Feature (WTF)
664c12d1-56b1-483b-b475-5ec784ab2fed,Dim Sim & Dumpling
664c12d1-56b1-483b-b475-5ec784ab2fed,Appetizers
664c12d1-56b1-483b-b475-5ec784ab2fed,Peking Duck
664c12d1-56b1-483b-b475-5ec784ab2fed,Soup
664c12d1-56b1-483b-b475-5ec784ab2fed,Fried Rice & Noodle
664c12d1-56b1-483b-b475-5ec784ab2fed,Pork
664c12d1-56b1-483b-b475-5ec784ab2fed,Beef & Lamb
664c12d1-56b1-483b-b475-5ec784ab2fed,Chicken
664c12d1-56b1-483b-b475-5ec784ab2fed,Seafood
664c12d1-56b1-483b-b475-5ec784ab2fed,Vegetable
da4a8c40-8f3c-4110-a7a7-2a743a705723,BáNH Mì - Vietnamese Sandwiches
002de389-8d1e-424f-8c02-f4dbe2e56a05,Shakes & Frozen Custard
b3b49b59-a338-457f-9a57-3ca482c99ce4,Iced Drinks
4c8851c7-daa2-4ad3-bd65-25bbff0bc1d0,Beverages
b3b49b59-a338-457f-9a57-3ca482c99ce4,Hot Drinks
b3b49b59-a338-457f-9a57-3ca482c99ce4,Dunkin' Refreshers & Tea
b3b49b59-a338-457f-9a57-3ca482c99ce4,Sandwiches & Wraps
b3b49b59-a338-457f-9a57-3ca482c99ce4,Donuts & Bakery
b3b49b59-a338-457f-9a57-3ca482c99ce4,Snacks & Sides
b3b49b59-a338-457f-9a57-3ca482c99ce4,Brew at Home
6d7d1b01-97a0-4c2c-8313-ff33645d98b5,Breakfast Sides
6d7d1b01-97a0-4c2c-8313-ff33645d98b5,Breakfast Sandwich
6d7d1b01-97a0-4c2c-8313-ff33645d98b5,Breakfast Torta
6d7d1b01-97a0-4c2c-8313-ff33645d98b5,Desayunos Tradicionales
6d7d1b01-97a0-4c2c-8313-ff33645d98b5,Desayunos Favoritos
f9fbc7eb-f8df-4078-bd18-d07ee38b91b1,Limited Time Specials
6d7d1b01-97a0-4c2c-8313-ff33645d98b5,Chilaquiles
6d7d1b01-97a0-4c2c-8313-ff33645d98b5,Mega Breakfast Taco
